单价（元/平方米）,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积（平方米）,户型结构,建筑类型,房屋朝向,建筑结构,装修情况,配备电梯,挂牌时间,交易权属,房屋用途
13300.0,新津,新津,3室1厅1厨2卫,中楼层 (共11层),119.97,平层,板塔结合,南,钢混结构,毛坯,有,2021-11-18,商品房,普通住宅
9780.0,新津,新津,3室2厅1厨2卫,高楼层 (共6层),131,平层,板塔结合,东南,框架结构,其他,无,2021-12-03,商品房,普通住宅
7600.0,新津,新津,3室2厅1厨2卫,高楼层 (共6层),119.13,平层,板塔结合,西北,混合结构,精装,无,2020-07-15,商品房,普通住宅
6700.0,新津,新津,3室1厅1厨2卫,高楼层 (共6层),124.23,平层,板塔结合,东南,混合结构,精装,无,2020-09-08,商品房,普通住宅
14500.0,新津,新津,3室2厅1厨2卫,低楼层 (共13层),144.99,平层,板塔结合,东北,框架结构,其他,有,2021-07-09,商品房,普通住宅
7180.0,新津,新津,3室1厅1厨1卫,高楼层 (共6层),101.34,平层,板塔结合,南,混合结构,简装,无,2021-01-14,商品房,普通住宅
13300.0,新津,新津,3室2厅1厨2卫,高楼层 (共5层),148.18,平层,板塔结合,南,框架结构,简装,无,2020-12-12,商品房,普通住宅
8800.0,新津,新津,3室2厅1厨1卫,低楼层 (共6层),122.76,平层,板楼,南,框架结构,简装,无,2020-07-17,商品房,普通住宅
8900.0,新津,新津,3室1厅1厨2卫,中楼层 (共6层),114.08,平层,板楼,南,框架结构,毛坯,无,2020-09-30,商品房,普通住宅
13800.0,新津,新津,3室2厅1厨2卫,中楼层 (共14层),119.75,平层,板塔结合,南,框架结构,其他,有,2021-06-19,商品房,普通住宅
12000.0,新津,新津,3室1厅1厨2卫,低楼层 (共13层),124.72,平层,板塔结合,东南,框架结构,简装,有,2021-11-05,商品房,普通住宅
16000.0,新津,新津,3室2厅1厨2卫,中楼层 (共15层),119.18,平层,板塔结合,南,钢混结构,精装,有,2021-08-16,商品房,普通住宅
7200.0,新津,新津,3室2厅1厨1卫,高楼层 (共7层),108.64,平层,板楼,南,混合结构,简装,无,2020-10-23,商品房,普通住宅
10500.0,新津,新津,3室2厅1厨1卫,高楼层 (共6层),108.97,平层,板塔结合,北,钢混结构,其他,无,2020-05-12,商品房,普通住宅
15140.0,新津,新津,3室2厅1厨2卫,中楼层 (共15层),129.72,平层,塔楼,东南,钢混结构,精装,有,2020-11-11,商品房,普通住宅
8000.0,新津,新津,3室2厅1厨1卫,中楼层 (共7层),88.72,平层,塔楼,南,混合结构,简装,有,2019-09-08,商品房,普通住宅
8500.0,新津,新津,3室2厅1厨2卫,高楼层 (共13层),96.5,平层,板塔结合,东南,框架结构,精装,有,2021-03-31,商品房,普通住宅
13800.0,新津,新津,3室1厅1厨2卫,中楼层 (共15层),113.26,平层,塔楼,东,框架结构,精装,有,2021-08-21,商品房,普通住宅
6980.0,新津,新津,3室1厅1厨2卫,低楼层 (共6层),119.89,平层,板塔结合,东南,砖混结构,简装,无,2021-04-14,商品房,普通住宅
13800.0,新津,新津,3室2厅1厨1卫,低楼层 (共6层),114.02,平层,板塔结合,西南,钢混结构,其他,无,2021-07-14,商品房,普通住宅
18000.0,新津,新津,3室2厅1厨2卫,高楼层 (共14层),103.59,错层,板塔结合,东南,混合结构,精装,有,2021-06-26,商品房,普通住宅
10200.0,新津,新津,3室2厅1厨2卫,低楼层 (共14层),114.98,平层,板塔结合,西南,框架结构,精装,有,2021-11-10,商品房,普通住宅
8200.0,新津,新津,3室2厅1厨2卫,高楼层 (共18层),105.78,平层,板塔结合,东南,框架结构,精装,有,2020-06-02,商品房,普通住宅
9200.0,新津,新津,3室1厅1厨2卫,中楼层 (共6层),120.34,平层,板楼,东南,砖混结构,简装,无,2020-11-26,商品房,普通住宅
13000.0,新津,新津,4室2厅2厨3卫,高楼层 (共6层),165.88,跃层,板塔结合,东南,混合结构,精装,无,2021-12-04,商品房,普通住宅
7680.0,新津,新津,3室2厅1厨1卫,低楼层 (共17层),98.33,平层,塔楼,南,框架结构,简装,有,2019-07-18,商品房,普通住宅
11200.0,新津,新津,3室1厅1厨1卫,低楼层 (共16层),89.75,平层,塔楼,西南,钢混结构,其他,有,2021-09-07,商品房,普通住宅
13000.0,新津,新津,3室2厅1厨2卫,中楼层 (共13层),133.64,平层,板塔结合,西,钢混结构,其他,有,2021-10-31,商品房,普通住宅
29200.0,新津,新津,4室2厅1厨4卫,低楼层 (共4层),236.48,跃层,板楼,东南,钢混结构,毛坯,无,2021-03-20,商品房,普通住宅
9500.0,新津,新津,3室2厅1厨2卫,高楼层 (共6层),143.96,平层,塔楼,东南 南,混合结构,简装,无,2019-06-28,商品房,普通住宅
9800.0,新津,新津,3室1厅1厨2卫,中楼层 (共5层),112.54,平层,板楼,东南,框架结构,精装,无,2021-06-15,商品房,普通住宅
8500.0,新津,新津,3室1厅1厨2卫,高楼层 (共6层),123.58,平层,板塔结合,南 北,砖混结构,简装,无,2020-12-24,商品房,普通住宅
13200.0,新津,新津,3室2厅1厨2卫,中楼层 (共6层),109.07,平层,板塔结合,南,钢混结构,毛坯,无,2019-11-30,商品房,普通住宅
8950.0,新津,新津,3室2厅1厨2卫,高楼层 (共6层),122,平层,板楼,西南,砖混结构,简装,无,2020-09-10,商品房,普通住宅
9600.0,新津,新津,3室2厅1厨2卫,中楼层 (共6层),137.87,平层,板塔结合,南,框架结构,其他,无,2020-10-09,商品房,普通住宅
11600.0,新津,新津,3室2厅1厨2卫,高楼层 (共6层),147.64,跃层,塔楼,南,框架结构,简装,无,2021-11-03,商品房,普通住宅
11700.0,新津,新津,3室2厅1厨2卫,高楼层 (共18层),123.39,平层,板塔结合,东南,框架结构,精装,有,2020-06-22,商品房,普通住宅
8280.0,新津,新津,3室1厅1厨1卫,高楼层 (共18层),106.93,平层,塔楼,南,框架结构,简装,有,2020-05-10,商品房,普通住宅
11250.0,新津,新津,3室2厅1厨2卫,中楼层 (共4层),130,平层,板塔结合,东南,框架结构,精装,有,2020-05-31,商品房,普通住宅
13000.0,新津,新津,4室2厅1厨2卫,中楼层 (共11层),137.09,平层,板楼,东南,钢混结构,其他,有,2019-11-26,商品房,普通住宅
10200.0,新津,新津,3室1厅1厨2卫,高楼层 (共6层),120.27,跃层,板塔结合,东南,混合结构,简装,无,2021-09-23,商品房,普通住宅
11500.0,新津,新津,3室2厅1厨2卫,高楼层 (共14层),112.14,平层,板楼,西南,框架结构,精装,有,2021-10-12,商品房,普通住宅
9700.0,新津,新津,3室2厅1厨2卫,高楼层 (共17层),105.78,平层,板塔结合,东南,框架结构,精装,有,2021-10-27,商品房,普通住宅
17500.0,新津,新津,4室2厅1厨2卫,中楼层 (共17层),129.64,平层,板塔结合,南,钢混结构,其他,有,2021-09-19,商品房,普通住宅
9100.0,新津,新津,3室1厅1厨2卫,低楼层 (共6层),123.08,平层,塔楼,西,框架结构,简装,无,2020-08-13,商品房,普通住宅
7200.0,新津,新津,3室2厅1厨1卫,高楼层 (共18层),98.39,平层,塔楼,东南,框架结构,简装,有,2021-08-15,商品房,普通住宅
11500.0,新津,新津,3室2厅1厨1卫,低楼层 (共6层),108.97,平层,板塔结合,东南,钢混结构,精装,有,2021-09-05,商品房,普通住宅
5300.0,新津,新津,3室2厅1厨2卫,高楼层 (共6层),121.42,平层,塔楼,南 北,混合结构,简装,无,2021-07-01,商品房,普通住宅
12500.0,新津,新津,3室2厅1厨2卫,中楼层 (共15层),98.58,平层,平房,南 西南 东北,钢混结构,其他,有,2021-10-31,拆迁安置房,普通住宅
6509.999999999999,新津,新津,3室1厅1厨1卫,低楼层 (共13层),92.61,平层,板塔结合,东南 西南,框架结构,其他,有,2021-10-10,商品房,普通住宅
9700.0,新津,新津,3室2厅1厨2卫,中楼层 (共18层),107,平层,板塔结合,东南,钢混结构,精装,有,2020-06-04,商品房,普通住宅
9500.0,新津,新津,3室1厅1厨1卫,中楼层 (共13层),91,平层,板楼,南,框架结构,简装,有,2019-03-09,商品房,普通住宅
9600.0,新津,新津,3室1厅1厨1卫,中楼层 (共13层),91.56,平层,板楼,东南 南,框架结构,简装,有,2021-09-09,商品房,普通住宅
19300.0,新津,新津,4室2厅1厨3卫,低楼层 (共6层),279.08,跃层,板楼,南 北,混合结构,毛坯,有,2020-06-12,商品房,普通住宅
7200.0,新津,新津,2室1厅1厨1卫,低楼层 (共5层),95.25,平层,板楼,南,砖混结构,简装,有,2021-03-17,商品房,普通住宅
7300.0,新津,新津,3室1厅1厨1卫,中楼层 (共17层),98.33,平层,塔楼,西,框架结构,简装,有,2021-03-06,商品房,普通住宅
8700.0,新津,新津,2室1厅1厨1卫,中楼层 (共6层),111.52,平层,板塔结合,东南,框架结构,简装,无,2021-06-08,商品房,普通住宅
10900.0,新津,新津,3室1厅1厨2卫,中楼层 (共7层),128.76,平层,板楼,南,钢混结构,精装,无,2021-06-12,商品房,普通住宅
9500.0,新津,新津,4室1厅1厨2卫,高楼层 (共6层),137.07,平层,板楼,东,砖混结构,精装,无,2021-05-30,商品房,普通住宅
10300.0,新津,新津,3室2厅1厨2卫,低楼层 (共12层),114.45,平层,板塔结合,西南,钢混结构,精装,有,2021-11-10,商品房,普通住宅
10300.0,新津,新津,3室2厅1厨1卫,中楼层 (共14层),105.69,平层,板塔结合,东南,框架结构,其他,有,2021-01-04,商品房,普通住宅
9900.0,新津,新津,3室1厅1厨2卫,高楼层 (共6层),149.59,平层,板楼,南,钢混结构,简装,无,2020-07-01,商品房,普通住宅
7200.0,新津,新津,3室1厅1厨1卫,低楼层 (共6层),91.61,平层,板楼,西南,砖混结构,简装,无,2021-08-31,商品房,普通住宅
10000.0,新津,新津,3室2厅1厨2卫,中楼层 (共5层),140.72,平层,板塔结合,西南,砖混结构,简装,无,2021-09-12,商品房,普通住宅
9500.0,新津,新津,3室1厅1厨1卫,中楼层 (共17层),102.15,平层,板塔结合,东 东南,框架结构,其他,有,2021-10-20,商品房,普通住宅
9030.0,新津,新津,3室2厅1厨1卫,中楼层 (共14层),88.3,平层,塔楼,东 北,框架结构,精装,有,2020-08-21,商品房,普通住宅
22000.0,新津,新津,4室2厅1厨3卫,低楼层 (共6层),279.08,跃层,板楼,东南,混合结构,其他,无,2020-09-18,商品房,普通住宅
8500.0,新津,新津,3室1厅1厨1卫,低楼层 (共6层),72.99,平层,板楼,东,钢混结构,其他,有,2021-12-16,商品房,普通住宅
5880.0,新津,新津,3室2厅1厨2卫,中楼层 (共6层),119.89,平层,板塔结合,东南,砖混结构,精装,无,2021-06-24,商品房,普通住宅
11000.0,新津,新津,3室2厅1厨2卫,低楼层 (共14层),122.54,平层,板塔结合,东 西南 西,框架结构,其他,有,2021-10-22,商品房,普通住宅
12500.0,新津,新津,3室2厅1厨2卫,低楼层 (共14层),140.42,平层,塔楼,东北,砖混结构,精装,无,2021-03-19,商品房,普通住宅
6500.0,新津,新津,2室1厅1厨1卫,中楼层 (共6层),66.52,平层,板塔结合,南,框架结构,其他,有,2021-09-27,商品房,普通住宅
18000.0,新津,新津,4室1厅1厨2卫,中楼层 (共7层),156.17,平层,板楼,东南,钢混结构,精装,有,2021-08-08,商品房,普通住宅
15200.0,新津,新津,3室1厅1厨1卫,低楼层 (共17层),90,平层,板塔结合,西南,钢混结构,精装,有,2019-05-06,商品房,普通住宅
12400.0,新津,新津,3室2厅1厨2卫,高楼层 (共14层),131,平层,塔楼,北,框架结构,精装,有,2020-05-08,商品房,普通住宅
7800.0,新津,新津,3室2厅1厨1卫,高楼层 (共6层),130.9,平层,板塔结合,西南,钢混结构,简装,无,2019-07-26,商品房,普通住宅
15000.0,新津,新津,5室1厅1厨2卫,高楼层 (共6层),295,跃层,板塔结合,东南,混合结构,简装,有,2021-08-15,商品房,普通住宅
9900.0,新津,新津,3室2厅1厨3卫,高楼层 (共5层),142.02,跃层,板塔结合,西南,砖混结构,其他,无,2021-09-17,商品房,普通住宅
2100.0,新津,新津,1室1厅1厨1卫,中楼层 (共4层),41,平层,板楼,南,框架结构,毛坯,无,2018-04-11,商品房,普通住宅
10180.0,新津,新津,3室1厅1厨2卫,高楼层 (共17层),123,平层,板塔结合,南,框架结构,毛坯,有,2020-01-01,商品房,普通住宅
9900.0,新津,新津,4室2厅1厨2卫,中楼层 (共6层),166.12,平层,板楼,东南,砖混结构,简装,无,2020-06-23,商品房,普通住宅
11300.0,新津,新津,4室2厅1厨2卫,高楼层 (共6层),127.14,错层,板塔结合,南,框架结构,其他,无,2021-02-01,商品房,普通住宅
6350.0,新津,新津,2室1厅1厨1卫,中楼层 (共7层),72.16,平层,板塔结合,南 北,框架结构,简装,无,2019-03-06,商品房,普通住宅
5000.0,新津,新津,1室1厅1厨1卫,中楼层 (共14层),47.14,平层,板塔结合,东南,框架结构,简装,有,2021-12-07,拆迁安置房,普通住宅
7500.0,新津,新津,2室2厅1厨1卫,中楼层 (共18层),84.31,平层,板塔结合,南,钢混结构,毛坯,有,2021-12-05,商品房,普通住宅
15000.0,新津,新津,3室1厅1厨2卫,中楼层 (共15层),118,平层,板塔结合,东南,钢混结构,毛坯,有,2021-12-10,商品房,普通住宅
7800.0,新津,新津,2室2厅1厨1卫,低楼层 (共18层),85.99,平层,板塔结合,东南,框架结构,简装,有,2021-01-17,商品房,普通住宅
9500.0,新津,新津,2室1厅1厨1卫,中楼层 (共6层),94.95,平层,板塔结合,东南,框架结构,简装,无,2021-08-06,商品房,普通住宅
7380.0,新津,新津,3室2厅1厨1卫,高楼层 (共7层),106.53,平层,板塔结合,东南,框架结构,简装,无,2020-07-02,商品房,普通住宅
9800.0,新津,新津,2室1厅1厨1卫,中楼层 (共17层),94.42,平层,板塔结合,南,框架结构,精装,有,2021-04-25,商品房,普通住宅
7500.0,新津,新津,2室1厅1厨1卫,中楼层 (共6层),74,平层,板楼,南 西南,砖混结构,精装,无,2021-01-05,商品房,普通住宅
5500.0,新津,新津,2室1厅1厨1卫,高楼层 (共6层),69.76,平层,板楼,南 北,钢混结构,简装,无,2021-01-13,商品房,普通住宅
8500.0,新津,新津,2室1厅1厨1卫,高楼层 (共13层),74.03,平层,板塔结合,东南,框架结构,精装,无,2021-08-06,商品房,普通住宅
6900.0,新津,新津,2室1厅1厨1卫,中楼层 (共6层),66.52,平层,板塔结合,东南,框架结构,简装,有,2021-06-24,商品房,普通住宅
5030.0,新津,新津,2室1厅1厨1卫,中楼层 (共6层),78.09,平层,塔楼,南,混合结构,精装,无,2021-03-11,商品房,普通住宅
4520.0,新津,新津,1室1厅1厨1卫,高楼层 (共14层),47,平层,板塔结合,东南,框架结构,简装,有,2021-09-28,商品房,普通住宅
5500.0,新津,新津,2室1厅1厨1卫,高楼层 (共6层),72.78,平层,平房,南 北,框架结构,简装,有,2021-08-06,商品房,普通住宅
10680.0,新津,新津,2室2厅1厨1卫,中楼层 (共13层),82.29,平层,板塔结合,东 南,未知结构,精装,有,2021-11-10,商品房,普通住宅
7800.0,新津,新津,2室2厅1厨1卫,中楼层 (共6层),93.3,平层,板楼,东南,框架结构,精装,无,2021-06-15,商品房,普通住宅
4200.0,新津,新津,1室1厅1厨1卫,高楼层 (共7层),55.05,平层,塔楼,南 北,混合结构,简装,有,2020-04-01,商品房,普通住宅
11400.0,新津,新津,2室1厅1厨1卫,中楼层 (共14层),88.11,平层,板塔结合,东南 南,框架结构,精装,有,2021-06-22,商品房,普通住宅
6600.0,新津,新津,2室2厅1厨1卫,高楼层 (共7层),80.59,平层,板塔结合,东,框架结构,简装,无,2020-09-14,商品房,普通住宅
9200.0,新津,新津,2室2厅1厨1卫,中楼层 (共15层),88.53,平层,板塔结合,东南,框架结构,精装,有,2021-10-13,商品房,普通住宅
13500.0,新津,新津,3室2厅1厨2卫,中楼层 (共13层),110.9,平层,板塔结合,东南,钢混结构,简装,有,2021-04-16,商品房,普通住宅
8000.0,新津,新津,2室1厅1厨1卫,中楼层 (共14层),74.03,平层,板楼,东南,砖混结构,精装,有,2021-10-16,商品房,普通住宅
9450.0,新津,新津,2室2厅1厨1卫,低楼层 (共11层),94.19,平层,塔楼,东南,框架结构,精装,有,2021-10-09,商品房,普通住宅
11800.0,新津,新津,3室2厅1厨2卫,高楼层 (共24层),124.31,平层,板塔结合,东南 西北,混合结构,精装,有,2021-08-31,商品房,普通住宅
11800.0,新津,新津,3室2厅1厨2卫,低楼层 (共22层),122,平层,板塔结合,东南 西北,混合结构,精装,有,2021-09-10,商品房,普通住宅
11200.0,新津,新津,4室2厅1厨2卫,低楼层 (共17层),114,平层,板塔结合,东,框架结构,精装,有,2021-02-01,商品房,普通住宅
11100.0,新津,新津,3室2厅1厨1卫,中楼层 (共6层),94,平层,板楼,东南,钢混结构,毛坯,有,2021-09-09,商品房,普通住宅
13500.0,新津,新津,4室2厅1厨2卫,中楼层 (共16层),114,平层,塔楼,南,框架结构,毛坯,有,2021-04-24,商品房,普通住宅
25800.0,新津,新津,4室2厅1厨3卫,高楼层 (共16层),167.66,跃层,塔楼,东南,框架结构,精装,有,2021-07-13,商品房,普通住宅
8700.0,新津,新津,3室2厅1厨2卫,低楼层 (共18层),113.92,平层,板塔结合,东南,钢混结构,简装,有,2020-03-06,商品房,普通住宅
10550.0,新津,新津,3室2厅1厨2卫,高楼层 (共22层),114,平层,板塔结合,西南,混合结构,精装,有,2021-10-09,商品房,普通住宅
8100.0,新津,新津,3室2厅1厨2卫,高楼层 (共18层),124.22,平层,塔楼,南 北,框架结构,简装,有,2020-09-01,商品房,普通住宅
8050.0,新津,新津,3室2厅1厨2卫,低楼层 (共6层),115,平层,板塔结合,东,混合结构,毛坯,无,2021-08-21,商品房,普通住宅
10800.0,新津,新津,3室2厅1厨2卫,低楼层 (共14层),94.15,平层,塔楼,南,钢混结构,毛坯,有,2021-07-07,商品房,普通住宅
9700.0,新津,新津,3室2厅1厨2卫,中楼层 (共14层),94.15,平层,塔楼,西北,钢混结构,毛坯,有,2021-01-03,商品房,普通住宅
41800.0,新津,新津,4室2厅1厨4卫,低楼层 (共7层),218.62,跃层,板塔结合,南,钢混结构,精装,无,2021-01-17,商品房,普通住宅
13900.0,新津,新津,4室2厅1厨2卫,中楼层 (共14层),120.03,平层,板塔结合,东,钢混结构,毛坯,有,2021-05-03,商品房,普通住宅
8000.0,新津,新津,3室2厅1厨2卫,低楼层 (共6层),115,平层,板楼,东南,钢混结构,毛坯,无,2020-03-09,商品房,普通住宅
10500.0,新津,新津,3室2厅1厨2卫,中楼层 (共14层),96.6,平层,塔楼,东,钢混结构,毛坯,有,2021-05-28,商品房,普通住宅
10000.0,新津,新津,3室1厅1厨2卫,高楼层 (共17层),92.91,平层,塔楼,东,钢混结构,毛坯,有,2021-07-29,商品房,普通住宅
13000.0,新津,新津,3室2厅1厨2卫,中楼层 (共11层),120.31,平层,板楼,东北,钢混结构,毛坯,有,2020-09-16,商品房,普通住宅
10180.0,新津,新津,3室1厅1厨1卫,中楼层 (共15层),100,平层,板塔结合,西南,框架结构,其他,有,2021-08-29,商品房,普通住宅
