房屋所属市辖区,建筑面积（平方米）,户型结构,建筑类型,房屋朝向,建筑结构,装修情况,配备电梯,交易权属,房屋用途,室,厅,厨,卫,总价
20,122.57,4,2,2,7,2,1,5,4,3,1,1,2,1090873.0
20,92.34,4,3,5,7,4,1,5,4,3,2,1,2,496789.2
20,96.61,4,3,3,7,1,1,5,4,3,2,1,2,483050.0
20,99.26,4,2,9,5,4,1,5,4,3,2,1,2,603500.8
20,119.32,4,2,1,7,4,1,5,4,3,1,1,2,990356.0
20,116.14,4,3,5,7,4,1,5,4,3,2,1,2,905892.0
20,139.0,4,2,5,7,4,1,5,4,3,2,1,2,1390000.0
20,34.94,4,3,5,7,1,1,5,4,1,1,1,1,52410.0
20,80.3,4,2,9,5,1,1,5,4,3,2,1,1,423984.0
20,101.54,4,2,5,5,1,1,5,4,3,2,1,2,573701.0
20,83.0,4,2,9,7,2,1,5,4,2,2,1,1,366860.0
20,29.81,4,3,2,7,2,1,5,4,1,0,1,1,59620.0
20,88.63,4,2,9,7,3,1,5,4,2,2,1,1,505191.0
20,70.96,4,2,5,7,1,1,5,4,2,1,1,1,329964.0
20,53.29,4,3,5,7,1,1,5,4,1,1,1,1,170528.0
20,60.7,4,2,5,7,1,1,5,4,2,1,1,1,259796.0
20,67.8,4,3,2,7,3,1,5,4,2,2,1,1,292218.0
20,66.23,4,2,2,5,1,1,5,4,2,1,1,1,278166.0
20,38.08,4,3,10,7,3,1,5,4,1,1,1,1,59404.799999999996
20,81.43,4,2,5,7,2,0,5,4,2,2,1,1,289890.80000000005
20,81.89,4,2,2,7,3,1,5,4,2,2,1,1,412725.6
20,64.08,4,3,1,7,2,1,5,4,2,2,1,1,288360.0
20,87.01,4,3,5,7,2,1,5,4,2,1,1,1,546422.8
20,124.56,5,2,2,5,1,1,5,4,3,2,1,2,809640.0
20,68.59,4,2,5,7,2,1,5,4,2,1,1,1,267501.0
20,64.57,4,2,5,7,3,1,5,4,2,1,1,1,269902.6
20,89.11,4,3,9,7,2,1,5,4,2,2,1,1,463372.0
20,83.9,4,3,5,6,3,1,5,4,2,2,1,1,429568.0
20,66.47,4,3,5,7,2,1,5,4,2,1,1,1,299115.0
20,70.96,4,2,2,7,3,1,5,4,2,2,1,1,310804.8
20,86.51,4,1,5,5,2,0,5,4,2,2,1,1,386699.7
20,87.62,4,4,2,2,3,0,5,4,2,2,1,1,411814.0
20,77.0,4,2,9,7,2,1,5,4,2,2,1,1,377300.0
20,88.96,4,3,10,7,2,1,5,4,2,2,1,1,425228.8
20,74.18,4,3,5,5,2,0,5,4,2,2,1,1,259630.00000000003
20,79.21,4,2,5,7,2,1,5,4,2,2,1,1,419812.99999999994
20,64.45,4,2,5,7,3,1,5,4,2,1,1,1,255222.0
20,80.19,4,4,2,7,1,1,5,4,2,2,1,1,343213.2
20,39.26,4,3,9,7,3,1,5,4,1,1,1,1,82446.0
20,91.21,4,1,9,7,1,1,5,4,3,2,1,1,529018.0
20,86.37,4,3,5,7,1,1,5,4,3,2,1,1,535494.0
20,65.95,4,3,2,5,1,1,5,4,2,2,1,1,275671.0
20,82.59,4,3,5,7,3,1,5,4,2,2,1,1,362570.10000000003
20,60.28,4,2,5,6,1,1,5,4,1,2,1,1,162756.0
20,86.88,4,3,3,7,3,1,5,4,3,2,1,1,399648.0
20,100.58,4,3,2,7,1,1,5,4,3,1,1,1,631642.4
20,48.29,4,3,2,7,3,1,5,4,1,2,1,1,130383.0
20,88.88,4,3,10,5,2,1,5,4,2,1,1,1,505727.19999999995
20,70.93,4,3,10,7,1,1,5,4,1,1,1,1,283720.0
20,87.38,4,2,9,7,3,1,5,4,2,2,1,1,349520.0
20,108.83,4,2,9,7,2,1,5,4,3,2,1,2,770516.4
20,109.0,4,4,5,7,1,1,5,4,3,1,1,2,817500.0
20,112.0,4,3,9,7,2,1,5,4,3,2,1,2,918400.0
20,101.69,4,3,1,7,1,1,5,4,3,2,1,2,732168.0
20,126.0,4,2,5,7,2,1,5,4,3,2,1,2,1108800.0
20,81.0,4,2,5,7,1,1,5,4,3,1,1,1,441450.0
20,106.46,4,2,5,7,2,1,5,4,3,1,1,2,841034.0
20,96.0,4,2,5,5,2,0,5,4,3,1,1,1,661440.0000000001
20,64.05,4,3,1,7,2,1,5,4,2,2,1,1,299754.0
20,95.93,4,3,5,7,2,1,5,4,3,1,1,2,642731.0
20,137.49,1,4,9,6,3,0,5,4,4,3,1,2,919808.1000000002
20,93.34,4,3,2,7,2,1,5,4,3,2,1,2,616044.0
20,138.0,4,2,5,7,2,1,5,4,3,2,1,2,1407600.0
20,122.28,4,4,1,7,2,1,5,4,3,2,1,2,1406220.0
20,112.68,1,2,5,7,2,1,5,4,3,2,1,2,741434.4
20,86.68,4,2,10,7,3,1,5,4,3,1,1,1,606760.0
20,94.03,4,3,1,7,3,0,5,4,3,2,1,1,357314.0
20,96.71,4,3,5,7,2,1,5,4,3,2,1,1,517398.49999999994
20,113.87,4,2,7,5,2,1,5,4,3,2,1,2,612620.6
20,148.79,1,1,9,6,2,0,7,4,3,2,1,2,714192.0
20,118.35,4,2,9,6,2,1,5,4,3,1,1,1,814248.0
20,199.11,1,4,5,6,2,0,5,4,3,3,1,3,1881589.5000000002
20,133.34,5,4,9,7,3,0,5,4,3,2,1,2,800040.0
20,100.62,4,3,1,7,1,1,5,4,3,2,1,1,563472.0
20,108.42,4,2,9,5,2,1,5,4,3,2,1,2,818571.0
20,137.49,1,4,9,6,3,0,5,4,3,2,1,2,723197.4
20,133.17,4,4,5,5,2,0,5,4,3,2,1,2,1131945.0
20,81.99,4,2,2,7,2,1,5,4,3,1,1,1,426348.0
20,87.1,4,2,5,5,3,1,5,4,3,2,1,1,362336.0
20,92.89,4,2,3,7,3,1,5,4,3,2,1,2,649301.1000000001
20,130.41,1,4,2,7,3,0,5,4,3,2,1,2,671611.5
20,134.26,5,2,10,5,2,0,5,4,3,1,1,2,4135207.9999999995
20,98.17,4,3,5,7,1,1,5,4,3,2,1,2,510484.0
20,119.75,4,3,9,7,2,1,5,4,3,2,1,2,934050.0
20,92.15,4,3,5,4,3,0,5,4,3,2,1,1,449692.0
20,109.58,4,4,5,4,2,1,5,4,3,2,1,2,914993.0
20,112.79,4,2,5,5,2,1,5,4,3,2,1,2,789530.0
20,91.48,4,3,9,7,2,1,5,4,3,2,1,1,550709.6
20,113.96,4,4,2,5,1,1,5,4,3,2,1,2,1342448.7999999998
20,182.47,5,4,5,6,1,0,5,4,5,3,1,2,1222549.0
20,118.0,4,2,9,7,2,1,5,4,3,2,1,2,788240.0
20,187.0,5,4,9,5,2,0,5,4,4,2,1,2,1193060.0
20,91.96,4,2,2,4,4,1,5,4,3,1,1,1,514975.99999999994
20,117.0,4,4,5,7,1,1,5,4,4,2,1,2,772200.0
20,109.0,4,4,5,7,1,1,5,4,3,1,1,2,763000.0
20,98.0,4,3,2,7,4,1,5,4,3,2,1,2,568400.0
20,117.0,4,3,9,7,2,0,5,4,3,2,1,2,758160.0
20,92.0,4,3,5,7,2,1,5,4,3,2,1,1,616400.0
20,114.74,4,4,5,7,1,1,5,4,3,1,1,2,628775.2
20,150.0,4,4,5,7,4,1,5,4,4,2,1,2,1425000.0
20,97.4,4,3,9,7,1,1,5,4,4,2,1,2,584400.0
20,120.0,4,3,5,7,4,1,5,4,3,2,1,2,1176000.0
20,125.36,4,2,5,7,4,1,5,4,3,1,1,2,752160.0
20,35.0,4,3,10,7,1,1,5,4,1,0,1,1,66500.0
20,80.0,4,2,5,5,2,1,5,4,2,1,1,1,392000.0
20,100.57,4,3,2,7,1,1,5,4,3,2,1,1,653705.0
20,70.36,4,4,5,7,1,1,5,4,2,2,1,1,275811.20000000007
20,86.0,4,4,5,7,3,1,5,4,2,2,1,1,471280.0
20,68.0,4,2,5,7,2,1,5,4,2,1,1,1,285600.0
20,103.12,4,2,5,7,1,1,5,4,3,2,1,2,567160.0
20,89.17,4,3,9,7,3,1,5,4,2,2,1,1,428016.0
20,79.93,4,3,5,6,2,1,5,4,2,2,1,1,476382.80000000005
20,80.87,4,2,10,4,1,1,5,4,2,1,1,1,396263.0
20,100.14,4,2,5,5,1,1,5,4,3,2,1,2,620868.0
20,89.17,4,3,5,7,1,1,5,4,2,2,1,1,428016.0
20,100.14,4,2,10,5,1,1,5,4,3,2,1,2,618865.2
20,39.5,4,3,5,7,4,1,5,4,1,1,1,1,94800.0
20,64.26,4,3,5,7,4,1,5,4,2,1,1,1,334152.0
20,90.81,4,3,5,7,2,1,5,4,3,2,1,2,590265.0
20,94.52,4,3,5,7,1,0,5,4,2,2,1,1,278834.0
20,64.0,4,2,1,7,3,1,5,4,2,1,1,1,238720.0
20,89.17,4,3,9,7,1,1,5,4,2,2,1,1,441391.5
20,83.61,4,2,2,7,1,1,5,4,2,2,1,1,483265.8
20,74.78,4,3,5,7,1,1,5,4,2,2,1,1,332771.0
20,144.35,4,3,5,7,4,1,5,4,3,2,1,2,802586.0
20,54.65,4,3,5,5,2,1,5,4,1,1,1,1,211495.50000000006
20,96.5,4,2,5,7,4,1,5,4,2,2,1,2,509520.0
20,76.6,4,3,5,7,1,1,5,4,2,1,1,1,304868.0
20,58.56,4,2,2,7,1,1,6,4,1,1,1,1,128832.0
20,89.26,4,3,2,7,1,1,5,4,2,1,1,1,390958.80000000005
20,41.54,4,3,5,7,4,1,5,4,1,1,1,1,103850.0
20,69.8,1,4,5,7,2,0,5,4,2,2,1,1,289670.0
20,50.9,4,4,5,7,4,1,5,4,1,1,1,1,160335.0
20,125.8,4,2,5,7,2,1,5,4,3,1,1,2,1232840.0
20,124.0,4,2,9,7,2,1,5,4,3,2,1,2,992000.0
20,101.63,4,3,9,7,4,1,5,4,3,2,1,2,660595.0
20,98.53,4,3,5,7,2,1,5,4,3,2,1,1,714342.5
20,149.0,5,2,9,5,1,1,5,4,4,2,1,2,2503200.0
20,150.0,4,4,5,7,2,1,5,4,4,1,1,2,1500000.0
20,90.0,4,3,9,7,2,1,5,4,3,2,1,1,639000.0
20,123.0,4,2,10,7,2,1,5,4,3,2,1,2,1008600.0
20,112.86,1,2,5,7,2,1,5,4,2,2,1,1,959310.0
20,183.0,1,4,9,6,3,0,5,4,4,2,1,2,1098000.0
20,123.0,4,2,9,7,4,1,5,4,3,2,1,2,1008600.0
20,154.66,4,2,5,7,2,1,5,4,4,1,1,2,1565159.2
20,96.4,4,4,2,7,2,1,5,4,3,1,1,1,624672.0
20,140.1,4,1,9,6,3,0,5,4,3,2,1,1,616440.0
20,109.3,4,4,2,7,4,0,5,4,3,2,1,1,852540.0
20,134.49,4,2,5,7,3,1,5,4,4,2,1,2,1250757.0
20,116.73,4,3,7,7,2,0,5,4,3,2,1,2,803102.4
20,123.21,4,3,5,7,4,1,5,4,3,2,1,2,1108890.0
20,108.66,4,2,5,5,2,1,5,4,3,2,1,2,799737.5999999999
20,117.26,4,3,9,7,1,0,5,4,3,2,1,2,515944.0
20,154.0,4,2,5,7,2,1,5,4,4,2,1,2,1586200.0
20,101.24,4,4,9,5,2,1,5,4,3,2,1,2,878763.2
20,146.7,1,4,9,7,2,0,5,4,3,2,1,2,906605.9999999999
20,71.56,4,3,1,7,2,1,5,4,3,2,1,1,607544.4
20,94.65,4,2,5,7,2,1,5,4,3,2,1,2,624690.0
20,112.0,4,2,5,7,2,1,5,4,3,2,1,2,840000.0
20,123.0,4,2,2,5,4,1,5,4,3,2,1,2,959400.0
20,101.42,4,4,9,6,2,0,5,4,3,2,1,1,517242.0
20,82.31,4,2,2,7,4,0,5,4,3,1,1,1,424719.60000000003
20,226.09,1,3,9,4,2,1,5,4,4,3,1,2,2170464.0
20,105.79,4,2,5,7,1,1,5,4,3,2,1,2,634740.0
20,91.06,4,4,8,7,4,1,5,4,3,2,1,1,610102.0
20,128.96,4,2,9,5,4,1,5,4,3,1,1,2,820185.6000000001
20,190.26,5,3,5,6,2,0,5,4,4,2,1,2,1518274.7999999998
20,92.18,4,3,5,7,2,1,5,4,3,2,1,2,534644.0
20,122.41,4,2,2,7,2,1,5,4,3,2,1,2,1407715.0
20,179.64,5,2,2,5,2,1,5,4,4,2,1,3,1697597.9999999998
20,132.1,4,2,5,7,4,1,5,4,3,2,1,2,964330.0
20,106.11,4,3,5,6,3,0,6,4,3,2,1,1,466884.0
20,120.21,4,3,5,7,4,0,5,4,3,2,1,2,811417.5
20,125.0,4,3,9,7,4,1,5,4,3,1,1,2,1187500.0
20,150.49,4,4,5,7,4,1,5,4,4,2,1,2,1519949.0
20,97.28,4,3,5,7,4,1,5,4,3,2,1,1,668313.6
20,120.87,4,4,5,7,4,1,5,4,3,2,1,2,966960.0
20,66.0,4,2,5,5,4,1,5,4,2,2,1,1,316800.0
20,107.65,4,2,2,7,2,1,5,4,3,2,1,2,775080.0
20,113.38,4,2,5,7,2,1,5,4,3,2,1,2,850350.0
20,97.83,4,2,5,7,2,1,5,4,3,2,1,2,645678.0
20,100.99,4,2,3,7,2,1,5,4,3,2,1,2,757425.0
20,79.0,4,4,9,5,4,1,5,4,2,2,1,1,417120.0
20,187.73,5,2,5,7,4,1,5,4,4,2,1,2,1989938.0
20,243.7,5,3,5,4,1,1,5,4,5,3,1,4,5726950.0
20,168.15,5,3,9,5,1,1,5,4,4,1,1,3,2606325.0
20,188.0,5,2,5,7,4,1,5,4,5,3,2,3,2575600.0
20,109.0,4,4,5,4,1,1,5,4,3,2,1,2,763000.0
20,105.43,4,2,9,7,1,1,5,4,3,2,1,2,525041.4
20,75.75,4,4,5,5,2,1,5,4,2,1,1,1,406020.0
20,85.5,4,3,9,7,2,1,5,4,2,2,1,1,530100.0
20,70.0,4,3,5,7,2,0,5,4,2,1,1,1,267400.0000000001
20,78.74,4,3,2,5,2,1,5,4,2,2,1,1,393700.0
20,88.7,4,3,5,7,2,1,5,4,2,2,1,1,487850.0
20,87.81,4,3,10,7,3,1,5,4,2,2,1,1,491736.0
20,64.58,4,2,9,7,2,1,5,4,2,1,1,2,335816.0
20,76.0,4,3,5,7,2,1,5,4,2,1,1,1,380000.0
20,68.88,4,3,5,7,2,1,5,4,2,2,1,1,330624.0
20,68.16,4,3,5,7,2,1,5,4,2,2,1,1,395328.0
20,74.07,4,3,5,7,1,1,5,4,2,2,1,1,348128.99999999994
20,37.44,4,3,10,7,3,1,5,4,1,1,1,1,71136.0
20,85.8,4,3,5,6,4,0,5,4,2,2,1,1,465894.0
20,29.93,4,2,2,7,2,1,5,4,1,1,1,1,55969.1
20,65.39,4,2,5,5,1,1,5,4,2,1,1,1,306025.2
20,86.26,4,2,9,7,2,1,5,4,2,2,1,2,446826.80000000005
20,80.37,4,2,3,5,2,1,5,4,2,2,1,1,369702.0
20,78.74,4,3,5,5,2,1,5,4,2,2,1,1,415747.19999999995
20,103.12,4,2,1,7,1,1,5,4,3,2,1,2,567160.0
20,67.96,4,2,9,5,2,1,5,4,2,1,1,1,339120.39999999997
20,70.96,4,2,2,7,3,1,5,4,2,1,1,1,283840.0
20,78.52,4,4,10,7,2,1,5,4,2,2,1,1,414585.6
20,69.8,1,4,9,7,1,0,5,4,2,1,1,1,244300.0
20,78.0,4,2,5,7,3,1,5,4,2,2,1,1,417300.0
20,104.84,4,2,5,4,1,1,5,4,3,2,1,2,746460.8
20,105.79,4,2,5,7,1,1,5,4,3,2,1,2,634740.0
20,90.81,4,2,9,2,2,1,5,4,3,2,1,1,633853.8
20,106.0,4,2,5,4,2,1,5,4,3,2,1,2,742000.0
20,114.74,4,4,2,7,1,1,5,4,3,2,1,2,757284.0
20,111.88,4,3,5,7,1,1,5,4,3,2,1,2,727220.0
20,116.92,4,3,9,7,1,1,5,4,4,2,1,2,853516.0
20,105.0,4,3,10,7,3,1,5,4,3,2,1,2,756000.0
20,92.33,4,3,5,7,1,1,5,4,3,2,1,2,535514.0
20,102.02,4,4,5,7,1,1,5,4,3,2,1,2,627423.0
20,117.53,4,4,9,4,1,0,5,4,3,2,1,2,587650.0
20,123.0,4,2,2,7,2,1,5,4,3,2,1,2,1020900.0
20,121.51,4,2,5,7,2,1,5,4,3,2,1,2,1103310.8
20,138.0,4,4,5,7,3,1,5,4,3,1,1,2,1283400.0
20,94.0,4,3,5,7,1,1,5,4,3,2,1,2,629800.0
20,113.71,4,2,5,7,2,1,5,4,3,2,1,2,964260.7999999999
20,95.97,4,3,3,7,2,1,5,4,3,2,1,1,690984.0
20,92.0,4,4,5,5,1,0,5,4,3,2,1,1,506000.0
20,96.61,4,2,9,4,3,1,5,4,3,1,1,1,676270.0
20,95.1,4,3,10,7,1,1,5,4,3,2,1,2,656190.0
20,102.02,4,4,5,7,1,1,5,4,3,2,1,2,622322.0
20,76.9,4,2,5,7,1,1,5,4,3,2,1,1,384500.0
20,116.98,4,3,5,7,4,1,5,4,4,2,1,2,818860.0
20,91.96,4,2,2,4,1,1,5,4,3,1,1,1,448764.8
20,114.73,4,4,5,7,1,1,5,4,3,2,1,2,699853.0
20,106.0,4,3,5,5,2,1,5,4,3,2,1,2,551200.0
20,168.72,4,3,5,4,2,1,5,4,3,2,1,3,1602840.0
20,117.0,4,2,5,7,1,1,5,4,4,2,1,2,959400.0
20,139.76,4,4,5,7,2,1,5,4,3,2,1,2,1397600.0
20,118.0,4,3,9,5,3,1,5,4,3,2,1,1,859040.0
20,117.0,4,3,2,7,1,1,5,4,4,1,1,2,910260.0
20,92.0,4,2,9,4,1,1,5,4,3,1,1,1,510600.0
20,122.0,4,3,5,7,2,1,5,4,3,2,1,2,1084580.0
20,113.5,4,4,5,7,1,1,5,4,3,2,1,2,862600.0
20,92.33,4,3,1,7,1,1,5,4,3,2,1,2,540130.5
20,98.0,4,3,5,7,2,1,5,4,3,2,1,1,882000.0
20,117.75,4,3,9,7,2,1,5,4,3,2,1,2,1071525.0
20,104.0,4,2,9,7,2,1,5,4,3,2,1,1,925600.0
20,98.0,4,3,7,7,1,1,5,4,3,2,1,2,558600.0
20,112.0,4,3,5,7,1,1,5,4,3,2,1,2,703360.0
20,100.09,4,4,5,7,4,1,5,4,3,2,1,2,650585.0
20,100.99,4,2,9,7,1,1,5,4,3,2,1,2,656435.0
20,127.0,4,2,10,5,1,1,6,4,3,2,1,2,609600.0
20,123.0,4,3,9,7,2,1,5,4,3,2,1,2,738000.0
20,117.81,4,2,9,5,4,1,5,4,3,2,1,2,1272348.0
20,109.0,4,4,5,7,1,1,5,4,3,2,1,2,795700.0
20,118.0,4,3,10,7,1,1,6,4,3,2,1,2,560500.0
20,109.0,4,4,10,7,1,1,5,4,3,2,1,2,763000.0
20,94.42,4,3,5,7,1,1,5,4,3,2,1,2,460769.60000000003
20,130.0,5,3,2,7,1,1,5,4,4,2,1,2,1271400.0
20,91.0,4,2,5,4,1,1,5,4,3,1,1,1,500500.0
20,116.0,4,2,5,5,1,1,5,4,3,1,1,2,772559.9999999999
20,80.0,4,2,9,5,1,1,5,4,3,2,1,1,411200.0
20,120.0,4,4,9,6,1,0,5,4,3,2,1,2,684000.0
20,99.67,4,4,9,5,1,1,5,4,3,2,1,1,576092.6
20,153.7,5,3,9,5,2,1,5,4,4,2,1,2,1623071.9999999998
20,80.26,4,2,5,5,2,1,5,4,3,1,1,1,526505.6
20,138.38,4,4,7,6,3,0,5,4,3,2,1,2,595034.0
20,104.0,4,2,9,4,1,1,5,4,3,2,1,2,559520.0
20,99.65,4,3,5,7,1,1,5,4,3,2,1,2,677620.0
20,106.0,4,3,9,7,2,1,5,4,4,2,1,2,689000.0
20,126.0,4,3,5,7,1,1,6,4,3,2,1,2,560700.0
20,120.0,4,2,5,5,4,1,5,4,3,2,1,2,636000.0
20,135.0,1,1,5,6,2,0,5,4,3,2,1,2,769500.0
20,86.56,4,2,9,7,1,1,5,4,3,1,1,1,454440.0
20,108.0,4,2,9,5,1,1,5,4,3,2,1,2,707400.0
20,95.5,4,3,9,5,2,1,5,4,3,2,1,1,630300.0
20,114.74,4,2,5,4,2,1,5,4,3,2,1,2,826128.0
20,96.1,4,3,10,7,2,1,5,4,3,1,1,2,576600.0
20,159.33,4,2,5,7,3,1,5,4,4,1,1,3,1513635.0000000002
20,95.3,4,3,2,7,1,1,5,4,3,2,1,1,619450.0
20,163.0,5,3,5,7,2,1,5,4,4,2,1,2,1760400.0
20,109.0,4,2,5,7,2,1,5,4,3,2,1,1,760820.0
20,92.0,4,3,5,5,1,1,5,4,3,2,1,1,789360.0
20,123.0,4,2,5,7,2,1,5,4,3,2,1,2,1045500.0
20,103.12,4,2,9,7,4,1,5,4,3,1,1,2,597064.8
20,87.0,4,3,1,7,2,1,5,4,3,2,1,1,565500.0
20,91.14,4,2,9,4,2,1,5,4,3,2,1,1,665322.0
20,92.69,4,3,10,7,1,1,5,4,3,2,1,1,570043.5
20,115.58,4,4,9,7,1,1,5,4,3,2,1,2,774386.0
20,93.0,4,3,9,7,3,0,5,4,3,2,1,1,495690.0
20,94.42,4,3,7,7,1,1,5,4,3,2,1,2,519310.0
20,133.26,5,2,1,7,3,0,5,4,4,2,2,2,839538.0
20,109.0,4,4,10,7,1,1,5,4,3,2,1,2,773900.0
20,192.71,4,3,5,7,3,1,5,4,5,3,1,2,1503138.0
20,108.0,4,2,9,7,3,1,5,4,3,2,1,2,699840.0
20,109.0,4,4,5,5,1,1,5,4,3,2,1,2,804420.0
20,114.0,4,4,5,7,1,1,5,4,3,2,1,2,775200.0
20,114.66,4,3,3,7,2,1,6,4,3,2,1,2,705159.0
20,114.0,4,4,9,7,1,1,5,4,3,2,1,2,655500.0
20,114.0,4,3,9,7,1,1,6,4,3,2,1,1,513000.0
20,116.9,4,3,5,7,1,1,5,4,4,2,1,2,935200.0
20,95.42,4,4,9,7,1,1,5,4,3,2,1,1,591604.0
20,106.0,4,4,5,5,2,0,5,4,3,2,1,2,593600.0
20,146.0,4,4,5,7,3,0,5,4,3,2,1,1,788400.0
20,93.0,4,2,9,5,3,0,5,4,3,2,1,1,451980.0
20,115.0,4,3,10,7,1,1,5,4,3,2,1,2,701500.0
20,95.83,4,3,2,7,1,1,5,4,3,2,1,2,536648.0
20,109.56,4,4,9,7,1,1,5,4,3,2,1,1,766920.0
20,126.9,5,2,5,5,1,1,5,4,3,2,1,2,1015200.0
20,109.0,4,4,5,7,1,1,5,4,3,2,1,2,858920.0
20,139.95,4,2,5,5,1,1,5,4,4,2,1,2,1091610.0
20,108.8,4,2,9,7,1,1,5,4,3,2,1,2,739840.0
20,91.0,4,3,2,7,2,1,5,4,3,2,1,1,646100.0
20,99.99,4,3,5,7,2,1,5,4,3,2,0,2,729927.0
20,86.5,4,2,5,6,4,1,5,4,3,1,1,1,570900.0
20,114.0,4,2,9,4,1,1,5,4,3,2,1,2,638400.0
20,95.27,4,4,5,7,1,0,5,4,3,2,1,1,474444.6
20,109.0,4,4,5,7,1,1,5,4,3,2,1,2,850200.0
20,98.0,4,2,5,6,1,1,5,4,3,2,1,2,499800.0
20,122.0,4,2,9,7,1,1,6,4,3,1,1,2,573400.0
20,122.8,4,3,5,7,1,1,5,4,3,2,1,2,1228000.0
20,116.0,4,3,5,5,1,1,5,4,3,2,1,2,649600.0
20,95.42,4,4,9,7,1,1,5,4,3,2,1,1,562978.0
20,122.19,4,2,9,5,1,1,5,4,3,2,1,2,623169.0
20,89.74,4,3,2,7,3,1,5,4,3,2,1,2,437931.19999999995
20,102.02,4,4,5,7,1,1,5,4,3,2,1,2,714140.0
20,101.0,4,3,10,7,2,1,5,4,3,1,1,1,707000.0
20,104.87,4,2,5,4,1,1,5,4,3,2,1,2,587272.0
20,119.0,4,3,5,7,1,1,5,4,4,1,1,2,904400.0
20,106.0,4,3,5,7,1,1,5,4,4,2,1,2,720800.0
20,91.95,4,3,9,7,2,1,5,4,3,2,1,1,604111.5
20,156.0,5,2,5,6,2,1,5,4,4,1,1,2,1638000.0
20,120.0,4,2,9,7,3,1,5,4,3,2,1,2,696000.0
20,122.98,4,3,5,7,2,1,5,4,3,2,1,2,1008436.0
20,115.0,4,4,9,7,2,1,5,4,3,2,1,2,745200.0
20,127.6,4,2,5,7,3,1,5,4,3,2,1,2,636724.0
20,88.0,4,3,5,7,2,1,5,4,3,2,1,1,660000.0
20,92.0,4,4,2,7,2,1,5,4,3,2,1,1,653200.0
20,181.0,5,3,5,7,2,0,5,4,4,1,1,2,1371980.0
20,101.0,4,2,9,5,2,1,5,4,3,2,1,2,716090.0000000001
20,106.0,4,3,5,7,3,0,5,4,3,2,1,1,397500.0
20,88.0,4,3,5,7,2,1,5,4,3,2,1,1,536800.0
20,89.78,4,2,5,5,1,1,5,4,3,2,1,1,465060.4
20,128.0,4,3,5,7,1,1,6,4,3,2,1,2,620800.0
20,109.0,4,4,5,2,1,1,5,4,3,2,1,1,752100.0
20,114.0,4,4,5,7,1,1,5,4,3,2,1,2,775200.0
9,96.2,4,2,9,7,2,1,5,4,3,2,1,2,1212120.0
9,90.33,4,3,5,7,2,1,5,4,3,2,1,1,1219455.0
9,117.58,4,3,1,7,3,0,5,4,3,1,1,2,1787216.0
9,81.34,4,3,9,7,1,1,5,4,2,2,1,1,788998.0
9,67.4,4,2,10,7,2,1,5,4,2,1,1,1,647040.0
9,116.21,4,4,5,6,2,0,5,4,3,1,1,2,1220205.0
9,109.06,4,4,5,4,1,0,5,4,3,2,1,2,1341438.0
9,41.45,4,4,9,6,3,1,6,4,1,1,1,0,161655.0
9,81.8,4,2,9,5,1,1,5,4,2,1,1,1,816364.0
9,152.69,5,3,5,4,2,0,5,4,4,3,1,2,2229274.0
9,75.17,5,3,5,5,2,1,5,4,2,1,1,1,729149.0
9,140.43,4,3,9,7,3,1,5,4,4,2,1,2,1825590.0
9,81.43,4,3,7,7,3,1,5,4,2,2,1,1,732870.0000000001
9,121.26,4,3,10,7,3,1,5,4,3,2,1,2,1527876.0
9,82.34,4,3,10,7,3,1,5,4,2,1,1,1,658720.0
9,116.81,4,3,9,7,2,1,5,4,3,2,1,2,1401720.0
9,124.81,4,2,9,7,2,1,5,4,4,2,1,2,2433795.0
9,95.06,4,2,9,5,1,1,5,4,3,2,1,2,1321334.0
9,122.63,4,2,5,5,2,1,5,4,3,2,1,2,1778135.0
9,90.55,4,3,7,7,2,1,5,4,2,1,1,1,860225.0
9,88.7,4,2,3,7,3,1,5,4,3,2,1,2,1170840.0
9,137.52,4,4,2,4,2,1,5,4,4,2,1,2,2736648.0
9,79.24,4,3,2,7,2,1,5,4,3,2,1,1,935031.9999999999
9,123.01,4,4,5,6,3,0,5,4,3,2,1,2,1795946.0
9,137.41,4,3,10,6,2,0,5,4,3,2,1,2,1538992.0
9,90.0,4,3,9,7,2,1,5,4,3,1,1,1,990000.0
9,205.81,5,4,9,7,1,0,5,4,5,1,1,3,6009652.0
9,89.6,4,3,5,7,2,1,5,4,3,1,1,1,1039359.9999999999
9,120.19,4,4,1,6,3,0,5,4,3,2,1,2,1498769.3
9,90.39,4,2,9,7,3,1,5,4,3,2,1,1,912939.0
9,82.66,4,3,9,5,1,1,5,4,3,1,1,1,777004.0
9,96.8,4,4,5,4,2,0,5,4,3,2,1,1,997040.0
9,130.87,4,3,1,7,3,1,5,4,4,2,1,2,1936876.0
9,217.3,5,4,10,4,3,0,5,4,6,2,1,4,3455070.0
9,122.2,4,3,9,7,2,1,5,4,3,2,1,2,1539720.0
9,48.58,4,3,5,7,2,1,5,4,1,1,1,1,340060.0
9,45.79,4,4,9,4,3,0,5,4,1,1,1,1,123633.0
9,125.26,4,2,8,7,2,1,5,4,3,1,1,2,2091842.0
9,122.14,4,4,9,6,2,0,5,4,3,2,2,2,1319112.0
9,81.64,4,2,9,5,2,1,5,4,3,2,1,1,885794.0
9,65.71,4,3,9,7,2,1,5,4,2,2,1,1,555249.5
9,71.83,4,4,9,7,1,1,5,4,2,1,1,1,538725.0
